44;0;1045.00;11.97;397.00;0.00;0.68
45;0;1129.00;10.22;295.00;0.00;0.76
46;0;950.00;11.25;499.00;0.00;0.64
47;0;807.00;10.40;220.00;0.00;0.64
48;0;1039.00;10.82;313.00;0.00;0.72
49;0;1179.00;10.32;335.00;0.00;0.76
50;0;1019.00;10.20;332.00;0.00;0.60
51;0;994.00;10.32;346.00;0.00;0.60
52;0;982.00;13.80;399.00;0.00;0.68
53;0;1135.00;11.82;479.00;0.00;0.64
54;0;805.00;10.40;256.00;0.00;0.60
55;0;919.00;13.02;378.00;0.00;0.72
56;0;988.00;10.95;308.00;0.00;0.60
57;0;1163.00;10.37;215.00;0.00;0.60
58;0;826.00;12.37;482.00;0.00;0.72
59;0;849.00;10.60;275.00;0.00;0.72
60;0;1032.00;12.10;495.00;0.00;0.68
61;0;1061.00;10.12;211.00;0.00;0.64
62;0;1295.00;10.60;137.00;0.00;0.68
63;0;891.00;10.80;517.00;0.00;0.76
64;0;948.00;11.00;210.00;0.00;0.64
65;0;1294.00;10.35;273.00;0.00;0.84
66;0;930.00;10.32;349.00;0.00;0.64
67;0;842.00;10.15;578.00;0.00;0.76
68;0;1144.00;10.40;158.00;0.00;0.48
69;0;1130.00;10.35;119.00;0.00;0.56
70;0;829.00;10.40;604.00;0.00;0.48
71;0;1181.00;10.35;590.00;0.00;0.44
72;0;808.00;11.00;587.00;0.00;0.72
73;0;1138.00;10.10;591.00;0.00;0.56
74;0;885.00;10.82;550.00;0.00;0.76
75;0;1230.00;10.50;262.00;0.00;0.60
76;0;1142.00;10.30;201.00;0.00;0.52
77;0;1086.00;11.60;223.00;0.00;0.92
78;0;1270.00;10.30;129.00;0.00;0.36
79;0;1072.00;11.30;176.00;0.00;0.80
80;0;801.00;15.50;438.00;0.00;0.80
81;0;1172.00;12.85;512.00;0.00;0.88
82;0;762.00;9.82;345.00;0.00;0.68
83;0;1023.00;10.52;272.00;0.00;0.68
84;0;1102.00;10.15;322.00;0.00;0.60
85;0;1151.00;11.87;410.00;0.00;0.72
86;0;762.00;10.60;582.00;0.00;0.56
87;0;790.00;10.35;284.00;0.00;0.68
88;0;1283.00;10.52;445.00;0.00;0.60
89;0;1199.00;10.37;230.00;0.00;0.64
90;0;1361.00;10.85;189.00;0.00;0.76
91;0;743.00;12.75;483.00;0.00;0.64
92;0;1175.00;10.60;242.00;0.00;0.80
93;0;862.00;10.57;302.00;0.00;0.80
94;0;995.00;10.32;186.00;0.00;0.72
95;0;1160.00;11.62;436.00;0.00;0.64
96;0;742.00;9.85;317.00;0.00;0.68
97;0;1295.00;10.50;406.00;0.00;0.56
98;0;1240.00;11.45;413.00;0.00;0.72
99;0;1237.00;12.50;346.00;0.00;0.60
100;0;1133.00;12.60;256.00;0.00;0.80
101;0;1263.00;12.12;478.00;0.00;0.68
102;0;1066.00;11.52;128.00;0.00;0.44
103;0;934.00;10.50;272.00;0.00;0.72
104;0;950.00;11.17;533.00;0.00;0.68
105;0;1380.00;10.55;240.00;0.00;0.60
106;0;956.00;10.87;581.00;0.00;0.64
107;0;1031.00;10.87;137.00;0.00;0.44
108;0;1023.00;12.57;519.00;0.00;0.68
109;0;708.00;10.47;443.00;0.00;0.72
110;0;999.00;11.25;256.00;0.00;0.64
111;0;888.00;10.55;316.00;0.00;0.84
112;0;1277.00;11.25;308.00;0.00;0.72
113;0;1063.00;10.35;110.00;0.00;0.48
114;0;887.00;10.20;581.00;0.00;0.56
115;0;1115.00;11.90;145.00;0.00;0.56
116;0;879.00;13.72;409.00;0.00;0.72
117;0;957.00;10.65;338.00;0.00;0.72
118;0;747.00;11.30;532.00;0.00;0.72
119;0;894.00;11.55;481.00;0.00;0.60
120;0;1045.00;11.50;444.00;0.00;0.64
121;0;1091.00;11.70;155.00;0.00;0.64
122;0;1057.00;10.00;546.00;0.00;0.52
123;0;875.00;14.17;448.00;0.00;0.80
124;0;1093.00;12.60;393.00;0.00;0.72
125;0;1337.00;10.40;207.00;0.00;0.64
126;0;929.00;9.90;185.00;0.00;0.48
127;0;1355.00;10.20;159.00;0.00;0.68
128;0;1169.00;10.20;302.00;0.00;0.64
129;0;975.00;11.82;542.00;0.00;0.64
130;0;1146.00;10.87;561.00;0.00;0.76
131;0;1095.00;10.00;566.00;0.00;0.68
132;0;1198.00;9.90;300.00;0.00;0.68
133;0;1122.00;10.20;341.00;0.00;0.60
134;0;897.00;10.10;200.00;0.00;0.40
135;0;1219.00;12.15;559.00;0.00;0.72
136;0;756.00;11.00;557.00;0.00;0.64
137;0;1047.00;10.15;111.00;0.00;0.44
138;0;835.00;10.12;224.00;0.00;0.72
139;0;800.00;14.80;468.00;0.00;0.64
140;0;988.00;10.37;134.00;0.00;0.60
141;0;1265.00;10.70;509.00;0.00;0.56
142;0;709.00;10.10;337.00;0.00;0.68
143;0;1053.00;13.10;472.00;0.00;0.56
144;0;1022.00;10.55;369.00;0.00;0.84
145;0;854.00;10.10;209.00;0.00;0.56
146;0;909.00;10.40;497.00;0.00;0.64
147;0;1008.00;10.70;127.00;0.00;0.40
148;0;815.00;10.35;334.00;0.00;0.72
149;0;1126.00;11.82;425.00;0.00;0.68
150;0;1207.00;13.35;449.00;0.00;0.72
151;0;1181.00;11.45;565.00;0.00;0.64
152;0;817.00;10.62;365.00;0.00;0.64
153;0;1214.00;13.40;390.00;0.00;0.72
154;0;723.00;10.20;292.00;0.00;0.60
155;0;1065.00;12.50;492.00;0.00;0.72
156;0;1085.00;11.80;129.00;0.00;0.36
157;0;1157.00;10.47;144.00;0.00;0.40
158;0;1229.00;10.60;291.00;0.00;0.72
159;0;983.00;10.95;372.00;0.00;0.68
160;0;1102.00;12.40;246.00;0.00;0.76
161;0;1260.00;10.25;258.00;0.00;0.72
162;0;1321.00;10.17;151.00;0.00;0.60
163;0;1237.00;11.87;539.00;0.00;0.68
164;0;1231.00;10.30;237.00;0.00;0.56
165;0;1073.00;10.40;310.00;0.00;0.68
166;0;941.00;11.75;448.00;0.00;0.68
167;0;1312.00;10.20;291.00;0.00;0.64
168;0;1085.00;11.57;342.00;0.00;0.76
169;0;847.00;11.52;329.00;0.00;0.72
170;0;881.00;10.42;269.00;0.00;0.64
171;0;952.00;11.95;365.00;0.00;0.80
172;0;781.00;12.27;553.00;0.00;0.64
173;0;773.00;13.72;487.00;0.00;0.68
174;0;1250.00;12.27;457.00;0.00;0.80
175;0;1265.00;11.10;284.00;0.00;0.68
176;0;1068.00;11.70;413.00;0.00;0.80
177;0;1261.00;10.57;567.00;0.00;0.76
178;0;1211.00;13.10;510.00;0.00;0.72
179;0;1043.00;10.10;350.00;0.00;0.80
180;0;703.00;10.45;541.00;0.00;0.56
181;0;840.00;10.85;514.00;0.00;0.72
182;0;1269.00;11.10;421.00;0.00;0.76
183;0;990.00;10.60;224.00;0.00;0.72
184;0;1128.00;10.70;166.00;0.00;0.40
185;0;762.00;11.00;434.00;0.00;0.68
186;0;1081.00;13.10;464.00;0.00;0.72
187;0;1096.00;12.05;428.00;0.00;0.72
188;0;766.00;10.70;255.00;0.00;0.48
189;0;955.00;14.35;416.00;0.00;0.84
190;0;1376.00;10.32;160.00;0.00;0.36
191;0;752.00;10.40;372.00;0.00;0.76
192;0;728.00;10.35;353.00;0.00;0.72
193;0;1124.00;10.97;218.00;0.00;0.76
194;0;1290.00;11.62;381.00;0.00;0.76
195;0;877.00;12.72;346.00;0.00;0.64
196;0;927.00;10.55;318.00;0.00;0.56
197;0;1084.00;9.90;540.00;0.00;0.76
198;0;708.00;10.70;518.00;0.00;0.64
199;0;1024.00;10.85;575.00;0.00;0.64
200;0;717.00;10.35;606.00;0.00;0.56
201;0;1019.00;10.60;241.00;0.00;0.64
202;0;802.00;14.82;498.00;0.00;0.68
203;0;860.00;10.20;244.00;0.00;0.64
204;0;1213.00;10.52;324.00;0.00;0.72
205;0;943.00;12.67;392.00;0.00;0.84
206;0;1142.00;11.15;503.00;0.00;0.60
207;0;709.00;10.32;580.00;0.00;0.40
208;0;1116.00;9.80;549.00;0.00;0.72
209;0;1091.00;10.17;103.00;0.00;0.28
210;0;1205.00;10.97;263.00;0.00;0.64
211;0;967.00;10.32;309.00;0.00;0.60
212;0;1047.00;11.00;135.00;0.00;0.40
213;0;1380.00;10.80;208.00;0.00;0.64
214;0;908.00;11.62;404.00;0.00;0.68
215;0;1000.00;11.90;423.00;0.00;0.64
216;0;821.00;12.65;421.00;0.00;0.72
217;0;822.00;11.52;282.00;0.00;0.64
218;0;1003.00;11.97;551.00;0.00;0.68
219;0;1015.00;11.55;397.00;0.00;0.64
220;0;753.00;11.12;407.00;0.00;0.64
221;0;1053.00;12.40;258.00;0.00;0.64
222;0;813.00;10.90;527.00;0.00;0.80
223;0;1181.00;12.45;419.00;0.00;0.64
224;0;828.00;11.80;307.00;0.00;0.64
225;0;890.00;12.32;374.00;0.00;0.80
226;0;1268.00;10.75;540.00;0.00;0.68
227;0;840.00;15.00;455.00;0.00;0.68
228;0;1152.00;10.20;349.00;0.00;0.76
229;0;906.00;11.75;343.00;0.00;0.60
230;0;1158.00;12.37;376.00;0.00;0.76
231;0;785.00;10.37;592.00;0.00;0.68
232;0;738.00;10.15;249.00;0.00;0.48
233;0;1179.00;13.65;453.00;0.00;0.72
234;0;1141.00;10.90;136.00;0.00;0.52
235;0;1180.00;10.75;274.00;0.00;0.64
236;0;1122.00;11.97;364.00;0.00;0.68
237;0;1100.00;11.02;128.00;0.00;0.40
238;0;795.00;10.30;310.00;0.00;0.76
239;0;975.00;12.72;436.00;0.00;0.76
240;0;959.00;12.05;466.00;0.00;0.76
241;0;1014.00;11.70;449.00;0.00;0.60
242;0;787.00;10.55;234.00;0.00;0.68
243;0;1158.00;10.37;123.00;0.00;0.44
244;0;1142.00;11.52;533.00;0.00;0.68
245;0;1308.00;10.92;363.00;0.00;0.60
246;0;955.00;10.20;183.00;0.00;0.64
247;0;1250.00;10.32;151.00;0.00;0.48
248;0;906.00;10.20;226.00;0.00;0.68
249;0;1063.00;11.92;372.00;0.00;0.76
250;0;1066.00;11.90;147.00;0.00;0.56
251;0;856.00;10.40;598.00;0.00;0.60
252;0;745.00;10.10;232.00;0.00;0.36
253;0;1109.00;10.10;105.00;0.00;0.36
254;0;924.00;10.62;425.00;0.00;0.68
255;0;1318.00;10.12;130.00;0.00;0.48
256;0;743.00;11.95;508.00;0.00;0.60
257;0;1043.00;11.00;160.00;0.00;0.52
258;0;1012.00;9.95;207.00;0.00;0.64
259;0;771.00;10.05;319.00;0.00;0.72
260;0;1005.00;10.12;113.00;0.00;0.36
261;0;831.00;10.82;552.00;0.00;0.76
262;0;895.00;11.40;432.00;0.00;0.64
263;0;1208.00;13.32;418.00;0.00;0.64
264;0;1058.00;11.67;521.00;0.00;0.68
265;0;1117.00;10.47;122.00;0.00;0.36
266;0;1126.00;12.75;394.00;0.00;0.72
267;0;927.00;12.10;478.00;0.00;0.68
268;0;876.00;11.47;476.00;0.00;0.60
269;0;1261.00;12.50;361.00;0.00;0.80
270;0;1030.00;11.50;424.00;0.00;0.72
271;0;747.00;10.32;265.00;0.00;0.56
272;0;1087.00;11.97;506.00;0.00;0.80
273;0;1050.00;11.05;286.00;0.00;0.68
274;0;1204.00;11.10;579.00;0.00;0.72
275;0;1116.00;9.90;583.00;0.00;0.68
276;0;1012.00;11.10;143.00;0.00;0.44
277;0;849.00;11.92;357.00;0.00;0.76
278;0;725.00;10.40;381.00;0.00;0.56
279;0;974.00;12.45;485.00;0.00;0.64
280;0;912.00;10.22;281.00;0.00;0.60
281;0;1297.00;10.52;327.00;0.00;0.44
282;0;729.00;10.10;272.00;0.00;0.44
283;0;968.00;10.05;164.00;0.00;0.56
284;0;988.00;10.80;282.00;0.00;0.64
285;0;1240.00;10.22;579.00;0.00;0.68
286;0;1049.00;10.57;564.00;0.00;0.52
287;0;982.00;10.10;117.00;0.00;0.48
288;0;1029.00;10.40;118.00;0.00;0.44
289;0;807.00;10.47;392.00;0.00;0.72
290;0;1184.00;14.50;392.00;0.00;0.60
291;0;929.00;10.42;512.00;0.00;0.68
292;0;1256.00;10.20;235.00;0.00;0.48
293;0;726.00;10.45;549.00;0.00;0.72
294;0;974.00;10.40;202.00;0.00;0.72
295;0;946.00;10.70;557.00;0.00;0.60
296;0;779.00;9.90;381.00;0.00;0.68
297;0;1078.00;10.60;112.00;0.00;0.40
298;0;1112.00;11.60;272.00;0.00;0.72
299;0;1017.00;10.80;157.00;0.00;0.32
300;0;1206.00;11.57;350.00;0.00;0.68
301;0;1142.00;10.10;111.00;0.00;0.28
302;0;1346.00;10.10;139.00;0.00;0.48
303;0;1090.00;10.10;588.00;0.00;0.40
304;0;1359.00;10.35;222.00;0.00;0.64
305;0;1147.00;11.10;235.00;0.00;0.72
306;0;869.00;9.80;510.00;0.00;0.60
307;0;1154.00;10.70;277.00;0.00;0.64
308;0;704.00;10.00;365.00;0.00;0.48
309;0;1140.00;10.20;180.00;0.00;0.32
310;0;1206.00;13.10;535.00;0.00;0.60
311;0;1270.00;10.30;148.00;0.00;0.52
312;0;1288.00;10.10;540.00;0.00;0.40
313;0;944.00;10.50;291.00;0.00;0.52
314;0;924.00;10.37;205.00;0.00;0.56
315;0;979.00;11.55;566.00;0.00;0.60
316;0;1162.00;12.15;475.00;0.00;0.64
317;0;1011.00;13.32;475.00;0.00;0.64
318;0;887.00;10.55;242.00;0.00;0.64
319;0;1035.00;10.17;210.00;0.00;0.52
320;0;1014.00;10.32;172.00;0.00;0.48
321;0;1015.00;10.40;301.00;0.00;0.56
322;0;805.00;12.10;561.00;0.00;0.68
323;0;1232.00;13.25;375.00;0.00;0.72
324;0;703.00;10.25;423.00;0.00;0.64
325;0;934.00;10.17;231.00;0.00;0.44
326;0;1112.00;10.42;171.00;0.00;0.52
327;0;1336.00;10.15;174.00;0.00;0.60
328;0;699.00;10.30;592.00;0.00;0.44
329;0;1280.00;10.35;487.00;0.00;0.36
330;0;995.00;12.92;523.00;0.00;0.60
331;0;972.00;12.15;513.00;0.00;0.60
332;0;714.00;10.70;494.00;0.00;0.64
333;0;1098.00;10.40;112.00;0.00;0.32
334;0;770.00;10.32;227.00;0.00;0.44
335;0;1242.00;12.40;510.00;0.00;0.56
336;0;724.00;11.40;465.00;0.00;0.68
337;0;1160.00;10.40;584.00;0.00;0.60
338;0;1220.00;10.15;591.00;0.00;0.40
339;0;977.00;10.30;587.00;0.00;0.36
340;0;1041.00;10.30;586.00;0.00;0.44
341;0;738.00;10.40;574.00;0.00;0.48
342;0;867.00;10.22;568.00;0.00;0.76
343;0;1023.00;12.50;545.00;0.00;0.44
344;0;912.00;10.75;533.00;0.00;0.64
345;0;1034.00;12.60;468.00;0.00;0.44
346;0;756.00;12.72;462.00;0.00;0.56
347;0;1142.00;11.95;453.00;0.00;0.68
348;0;1069.00;12.10;442.00;0.00;0.64
349;0;1233.00;12.52;439.00;0.00;0.80
350;0;708.00;10.17;394.00;0.00;0.36
351;0;1061.00;10.12;333.00;0.00;0.64
352;0;718.00;10.00;314.00;0.00;0.60
353;0;1101.00;10.45;297.00;0.00;0.64
354;0;781.00;10.85;261.00;0.00;0.48
355;0;1077.00;13.20;257.00;0.00;0.56
356;0;978.00;11.40;246.00;0.00;0.64
357;0;1044.00;10.40;236.00;0.00;0.76
358;0;875.00;10.00;200.00;0.00;0.36
359;0;1125.00;10.30;191.00;0.00;0.48
360;0;1020.00;10.00;107.00;0.00;0.20
361;0;2050.00;9.50;330.00;0.00;1.08
362;0;1692.00;9.50;13.00;0.00;0.72
363;0;1332.00;9.50;264.00;0.00;0.56
364;0;118.00;9.50;712.00;0.00;1.12
365;0;1983.00;9.50;71.00;0.00;1.32
366;0;708.00;9.50;246.00;0.00;0.64
367;0;1710.00;9.50;208.00;0.00;1.28
368;0;198.00;9.50;627.00;0.00;1.24
369;0;1857.00;9.50;435.00;0.00;1.12
370;0;1347.00;9.50;681.00;0.00;0.76
371;0;391.00;9.50;271.00;0.00;1.04
372;0;162.00;9.50;721.00;0.00;1.00
373;0;878.00;9.50;146.00;0.00;0.68
374;0;615.00;9.50;235.00;0.00;0.72
375;0;769.00;9.50;737.00;0.00;0.84
376;0;973.00;9.50;90.00;0.00;0.76
377;0;1563.00;9.50;75.00;0.00;0.84
378;0;662.00;9.50;285.00;0.00;0.84
379;0;1906.00;9.50;236.00;0.00;1.12
380;0;461.00;9.50;565.00;0.00;1.20
381;0;1453.00;9.50;95.00;0.00;0.80
382;0;540.00;9.50;754.00;0.00;0.76
383;0;758.00;9.50;671.00;0.00;0.64
384;0;1410.00;9.50;626.00;0.00;0.76
385;0;1540.00;9.50;752.00;0.00;0.76
386;0;707.00;9.50;64.00;0.00;1.04
387;0;684.00;9.50;215.00;0.00;0.72
388;0;80.00;9.50;188.00;0.00;1.16
389;0;1864.00;9.50;261.00;0.00;1.12
390;0;453.00;9.50;692.00;0.00;1.20
391;0;1441.00;9.50;138.00;0.00;0.68
392;0;473.00;9.50;647.00;0.00;1.12
393;0;463.00;9.50;435.00;0.00;1.36
394;0;319.00;9.50;20.00;0.00;0.84
395;0;1753.00;9.50;645.00;0.00;1.24
396;0;13.00;9.50;151.00;0.00;0.76
397;0;1347.00;9.50;300.00;0.00;0.52
398;0;2044.00;9.50;745.00;0.00;1.08
399;0;1604.00;9.50;652.00;0.00;1.04
400;0;2098.00;9.50;599.00;0.00;0.68
401;0;1330.00;9.50;417.00;0.00;0.72
402;0;117.00;9.50;665.00;0.00;1.08
403;0;847.00;9.50;166.00;0.00;0.60
404;0;170.00;9.50;103.00;0.00;1.36
405;0;1082.00;9.50;680.00;0.00;0.84
406;0;1390.00;9.50;746.00;0.00;0.88
407;0;686.00;9.50;371.00;0.00;0.60
408;0;1428.00;9.50;651.00;0.00;0.76
409;0;1857.00;9.50;673.00;0.00;1.16
410;0;354.00;9.50;90.00;0.00;1.28
411;0;373.00;9.50;210.00;0.00;1.24
412;0;419.00;9.50;75.00;0.00;1.20
413;0;1523.00;9.50;404.00;0.00;1.04
414;0;113.00;9.50;230.00;0.00;1.32
415;0;1601.00;9.50;260.00;0.00;1.00
416;0;1523.00;9.50;526.00;0.00;1.04
417;0;453.00;9.50;297.00;0.00;1.08
418;0;132.00;9.50;335.00;0.00;1.00
419;0;1710.00;9.50;271.00;0.00;1.20
420;0;529.00;9.50;479.00;0.00;1.04
421;0;487.00;9.50;225.00;0.00;1.04
422;0;646.00;9.50;596.00;0.00;0.64
423;0;711.00;9.50;274.00;0.00;0.44
424;0;674.00;9.50;623.00;0.00;0.68
425;0;1980.00;9.50;129.00;0.00;1.24
426;0;1337.00;9.50;614.00;0.00;0.80
427;0;1669.00;9.50;238.00;0.00;1.36
428;0;1365.00;9.50;85.00;0.00;0.60
429;0;626.00;9.50;566.00;0.00;0.56
430;0;1006.00;9.50;676.00;0.00;0.84
431;0;541.00;9.50;295.00;0.00;1.00
432;0;1324.00;9.50;231.00;0.00;0.56
433;0;1653.00;9.50;83.00;0.00;1.20
434;0;1908.00;9.50;417.00;0.00;1.16
435;0;1860.00;9.50;572.00;0.00;1.16
436;0;1555.00;9.50;243.00;0.00;1.00
437;0;564.00;9.50;202.00;0.00;0.84
438;0;546.00;9.50;78.00;0.00;0.92
439;0;973.00;9.50;40.00;0.00;0.76
440;0;413.00;9.50;324.00;0.00;1.20
441;0;1620.00;9.50;12.00;0.00;0.64
442;0;232.00;9.50;463.00;0.00;1.20
443;0;1661.00;9.50;463.00;0.00;1.40
444;0;1483.00;9.50;198.00;0.00;0.72
445;0;1788.00;9.50;369.00;0.00;1.32
446;0;1864.00;9.50;618.00;0.00;1.04
447;0;581.00;9.50;257.00;0.00;0.68
448;0;366.00;9.50;693.00;0.00;1.20
449;0;1774.00;9.50;699.00;0.00;1.28
450;0;771.00;9.50;104.00;0.00;0.76
451;0;90.00;9.50;289.00;0.00;1.12
452;0;842.00;9.50;48.00;0.00;1.00
453;0;303.00;9.50;133.00;0.00;1.16
454;0;2095.00;9.50;466.00;0.00;0.92
455;0;1765.00;9.50;87.00;0.00;1.36
456;0;1443.00;9.50;201.00;0.00;0.80
457;0;1681.00;9.50;120.00;0.00;1.20
458;0;432.00;9.50;487.00;0.00;1.32
459;0;723.00;9.50;21.00;0.00;0.96
460;0;523.00;9.50;258.00;0.00;1.12
461;0;1904.00;9.50;642.00;0.00;1.08
462;0;2096.00;9.50;239.00;0.00;0.76
463;0;474.00;9.50;520.00;0.00;1.24
464;0;1482.00;9.50;251.00;0.00;0.76
465;0;298.00;9.50;541.00;0.00;1.36
466;0;1298.00;9.50;452.00;0.00;0.44
467;0;262.00;9.50;331.00;0.00;1.28
468;0;2066.00;9.50;571.00;0.00;1.00
469;0;359.00;9.50;547.00;0.00;1.28
470;0;1215.00;9.50;738.00;0.00;0.84
471;0;1312.00;9.50;187.00;0.00;0.56
472;0;1041.00;9.50;679.00;0.00;0.80
473;0;1348.00;9.50;440.00;0.00;0.68
474;0;32.00;9.50;523.00;0.00;1.16
475;0;1695.00;9.50;426.00;0.00;1.16
476;0;1655.00;9.50;657.00;0.00;1.16
477;0;903.00;9.50;85.00;0.00;0.80
478;0;1555.00;9.50;664.00;0.00;1.28
479;0;94.00;9.50;359.00;0.00;1.36
480;0;1808.00;9.50;17.00;0.00;0.88
481;0;1003.00;9.50;718.00;0.00;0.84
482;0;1827.00;9.50;709.00;0.00;1.28
483;0;703.00;9.50;157.00;0.00;0.72
484;0;1198.00;9.50;68.00;0.00;0.72
485;0;1814.00;9.50;602.00;0.00;1.12
486;0;1796.00;9.50;172.00;0.00;1.08
487;0;1723.00;9.50;462.00;0.00;1.20
488;0;1774.00;9.50;224.00;0.00;1.24
489;0;419.00;9.50;409.00;0.00;1.24
490;0;635.00;9.50;267.00;0.00;0.76
491;0;1700.00;9.50;381.00;0.00;1.20
492;0;1808.00;9.50;489.00;0.00;0.92
493;0;703.00;9.50;718.00;0.00;0.76
494;0;317.00;9.50;188.00;0.00;1.20
495;0;913.00;9.50;117.00;0.00;0.76
496;0;1434.00;9.50;72.00;0.00;0.80
497;0;834.00;9.50;746.00;0.00;0.84
498;0;629.00;9.50;11.00;0.00;0.64
499;0;1312.00;9.50;544.00;0.00;0.68
500;0;1112.00;9.50;687.00;0.00;0.76
501;0;1873.00;9.50;16.00;0.00;0.80
502;0;656.00;9.50;153.00;0.00;0.88
503;0;1973.00;9.50;247.00;0.00;1.08
504;0;1180.00;9.50;733.00;0.00;0.80
505;0;172.00;9.50;13.00;0.00;0.76
506;0;385.00;9.50;602.00;0.00;1.24
507;0;589.00;9.50;179.00;0.00;0.84
508;0;1925.00;9.50;563.00;0.00;1.12
509;0;577.00;9.50;580.00;0.00;0.72
510;0;1235.00;9.50;631.00;0.00;0.72
511;0;1300.00;9.50;695.00;0.00;0.72
512;0;1894.00;9.50;468.00;0.00;1.12
513;0;1622.00;9.50;328.00;0.00;1.00
514;0;1454.00;9.50;709.00;0.00;1.08
515;0;30.00;9.50;186.00;0.00;1.16
516;0;1606.00;9.50;123.00;0.00;0.92
517;0;2024.00;9.50;416.00;0.00;1.20
518;0;1259.00;9.50;217.00;0.00;0.64
519;0;1460.00;9.50;334.00;0.00;0.84
520;0;811.00;9.50;674.00;0.00;0.60
521;0;1812.00;9.50;323.00;0.00;1.24
522;0;1840.00;9.50;129.00;0.00;1.12
523;0;1759.00;9.50;427.00;0.00;1.24
524;0;245.00;9.50;676.00;0.00;1.24
525;0;858.00;9.50;615.00;0.00;0.48
526;0;1760.00;9.50;267.00;0.00;1.24
527;0;373.00;9.50;45.00;0.00;1.00
528;0;340.00;9.50;329.00;0.00;1.04
529;0;1402.00;9.50;684.00;0.00;0.84
530;0;1949.00;9.50;708.00;0.00;1.12
531;0;1997.00;9.50;619.00;0.00;1.36
532;0;1402.00;9.50;280.00;0.00;0.60
533;0;951.00;9.50;9.00;0.00;0.44
534;0;930.00;9.50;750.00;0.00;0.68
535;0;714.00;9.50;219.00;0.00;0.68
536;0;916.00;9.50;605.00;0.00;0.68
537;0;1333.00;9.50;29.00;0.00;0.76
538;0;944.00;9.50;135.00;0.00;0.60
539;0;1509.00;9.50;304.00;0.00;0.68
540;0;647.00;9.50;505.00;0.00;0.76
541;0;1485.00;9.50;612.00;0.00;0.96
542;0;458.00;9.50;104.00;0.00;1.24
543;0;1499.00;9.50;136.00;0.00;0.80
544;0;1320.00;9.50;581.00;0.00;0.80
545;0;234.00;9.50;743.00;0.00;1.00
546;0;1444.00;9.50;429.00;0.00;0.84
547;0;753.00;9.50;58.00;0.00;1.00
548;0;523.00;9.50;542.00;0.00;0.92
549;0;1379.00;9.50;634.00;0.00;0.68
550;0;1767.00;9.50;585.00;0.00;1.20
551;0;1990.00;9.50;311.00;0.00;1.32
552;0;1619.00;9.50;45.00;0.00;1.04
553;0;2083.00;9.50;738.00;0.00;1.12
554;0;880.00;9.50;610.00;0.00;0.60
555;0;1410.00;9.50;445.00;0.00;0.88
556;0;746.00;9.50;613.00;0.00;0.60
557;0;1384.00;9.50;511.00;0.00;0.64
558;0;900.00;9.50;755.00;0.00;0.60
559;0;2027.00;9.50;114.00;0.00;1.04
560;0;643.00;9.50;230.00;0.00;0.68
561;0;1291.00;9.50;641.00;0.00;0.64
562;0;951.00;9.50;111.00;0.00;0.68
563;0;1415.00;9.50;511.00;0.00;0.72
564;0;1457.00;9.50;179.00;0.00;0.68
565;0;1409.00;9.50;130.00;0.00;0.68
566;0;1514.00;9.50;709.00;0.00;1.00
567;0;1898.00;9.50;524.00;0.00;1.20
568;0;1460.00;9.50;468.00;0.00;0.88
569;0;2030.00;9.50;485.00;0.00;1.24
570;0;959.00;9.50;662.00;0.00;0.68
