3;industrial_complex;1018.00;10.20;110.00;3.58;0
3;industrial_complex;1016.00;9.95;107.00;5.14;0
3;air_base;1017.00;10.20;110.00;1.52;0
3;dockyard;1017.00;9.50;104.00;0.59;0
3;anti_air_building;1020.00;10.00;107.00;4.09;0
3;anti_air_building;1019.00;10.12;109.00;0.47;0
3;anti_air_building;1018.00;9.90;107.00;2.04;0
3;synthetic_refinery;1019.00;10.18;110.00;4.70;0
3;fuel_silo;1027.00;9.90;106.00;2.54;0
3;radar_station;1023.00;10.12;109.00;5.51;0
3;rocket_site;1015.00;9.95;107.00;0.48;0
3;nuclear_reactor;1016.00;10.20;110.00;3.14;0
4;arms_factory;1044.00;10.30;114.00;0.41;0
4;arms_factory;1077.00;10.82;115.00;3.07;0
4;arms_factory;1029.00;10.18;112.00;6.09;0
4;arms_factory;1051.00;10.10;108.00;2.47;0
4;arms_factory;1074.00;10.38;108.00;5.13;0
4;arms_factory;1038.00;10.40;117.00;1.52;0
4;industrial_complex;1039.00;10.60;122.00;4.54;0
4;industrial_complex;1075.00;10.80;115.00;5.74;0
4;industrial_complex;1027.00;10.20;112.00;3.58;0
4;industrial_complex;1030.00;10.40;118.00;5.14;0
4;industrial_complex;1082.00;10.25;107.00;1.52;0
4;industrial_complex;1072.00;10.82;116.00;4.19;0
4;air_base;1037.00;10.57;122.00;2.03;0
4;naval_base;1050.00;9.50;105.00;0.62;1358
4;naval_base;1068.00;9.50;100.00;0.29;1358
4;naval_base;1079.00;9.65;101.00;-0.08;1089
4;bunker;1072.00;11.60;127.00;0.47;0
4;bunker;1052.00;10.10;108.00;2.04;0
4;bunker;1039.00;10.48;119.00;4.70;0
4;bunker;1068.00;10.40;109.00;2.54;0
4;bunker;1083.00;10.50;111.00;3.74;0
4;coastal_bunker;1076.00;9.90;101.00;-0.08;0
4;coastal_bunker;1055.00;9.50;104.00;0.62;0
4;coastal_bunker;1067.00;9.50;100.00;0.29;0
4;dockyard;1078.00;9.50;101.00;-0.08;0
4;anti_air_building;1058.00;10.95;122.00;5.21;0
4;anti_air_building;1067.00;11.57;128.00;1.59;0
4;anti_air_building;1081.00;11.05;116.00;4.25;0
4;synthetic_refinery;1057.00;10.55;116.00;0.99;0
4;fuel_silo;1056.00;11.05;123.00;3.66;0
4;radar_station;1053.00;10.65;120.00;0.94;0
4;rocket_site;1061.00;10.38;110.00;2.70;0
4;nuclear_reactor;1064.00;11.43;128.00;5.72;0
5;arms_factory;1015.00;11.20;146.00;6.09;0
5;arms_factory;989.00;10.35;147.00;2.47;0
5;arms_factory;1031.00;10.98;145.00;5.13;0
5;arms_factory;1014.00;10.90;152.00;1.52;0
5;arms_factory;988.00;10.30;148.00;4.54;0
5;arms_factory;1043.00;10.82;131.00;5.74;0
5;industrial_complex;1008.00;10.90;153.00;3.58;0
5;industrial_complex;986.00;10.20;149.00;5.14;0
5;industrial_complex;1050.00;11.12;132.00;1.52;0
5;industrial_complex;1029.00;10.90;153.00;4.19;0
5;industrial_complex;983.00;10.50;172.00;2.03;0
5;industrial_complex;1041.00;10.80;134.00;5.05;0
5;air_base;1024.00;10.90;154.00;6.25;0
5;naval_base;958.00;9.50;164.00;-1.65;944
5;bunker;1046.00;11.00;135.00;0.47;0
5;bunker;1029.00;10.60;128.00;2.04;0
5;bunker;978.00;10.40;175.00;4.70;0
5;bunker;1010.00;11.03;146.00;2.54;0
5;bunker;981.00;10.50;171.00;3.74;0
5;bunker;1014.00;10.95;151.00;0.48;0
5;coastal_bunker;965.00;9.60;158.00;-0.22;0
5;dockyard;964.00;9.50;158.00;-0.22;0
5;anti_air_building;976.00;10.20;158.00;2.54;0
5;anti_air_building;990.00;10.40;150.00;5.21;0
5;anti_air_building;999.00;10.40;161.00;1.59;0
5;synthetic_refinery;1036.00;10.65;140.00;4.25;0
5;fuel_silo;987.00;10.30;151.00;0.99;0
5;radar_station;1005.00;10.82;149.00;5.75;0
5;rocket_site;1024.00;11.18;142.00;0.04;0
5;nuclear_reactor;982.00;10.20;152.00;2.70;0
6;arms_factory;1093.00;10.98;168.00;5.13;0
6;arms_factory;1085.00;11.48;165.00;1.52;0
6;arms_factory;1093.00;11.68;145.00;4.54;0
6;arms_factory;1117.00;10.60;169.00;5.74;0
6;arms_factory;1084.00;11.45;157.00;3.58;0
6;arms_factory;1117.00;11.93;150.00;5.14;0
6;industrial_complex;1120.00;11.03;157.00;1.52;0
6;industrial_complex;1095.00;11.60;149.00;4.19;0
6;industrial_complex;1097.00;11.45;146.00;2.03;0
6;industrial_complex;1103.00;11.40;159.00;5.05;0
6;industrial_complex;1119.00;11.38;153.00;6.25;0
6;industrial_complex;1109.00;12.45;151.00;4.09;0
6;air_base;1101.00;11.68;152.00;0.47;0
6;bunker;1094.00;11.70;150.00;2.04;0
6;bunker;1108.00;12.48;150.00;4.70;0
6;bunker;1116.00;10.60;169.00;2.54;0
6;anti_air_building;1120.00;11.32;154.00;3.74;0
6;anti_air_building;1122.00;10.85;136.00;0.48;0
6;anti_air_building;1097.00;11.53;153.00;3.14;0
6;synthetic_refinery;1110.00;12.43;147.00;5.81;0
6;fuel_silo;1120.00;10.43;172.00;2.54;0
6;radar_station;1105.00;11.40;160.00;0.63;0
6;rocket_site;1113.00;11.28;140.00;1.59;0
6;nuclear_reactor;1125.00;10.85;137.00;4.25;0
7;arms_factory;1352.00;10.38;152.00;4.54;0
7;arms_factory;1342.00;10.15;138.00;5.74;0
7;arms_factory;1373.00;11.30;224.00;3.58;0
7;arms_factory;1257.00;10.23;142.00;5.14;0
7;arms_factory;1359.00;10.70;202.00;1.52;0
7;arms_factory;1329.00;10.30;143.00;4.19;0
7;industrial_complex;1365.00;10.40;161.00;2.03;0
7;industrial_complex;1337.00;10.12;190.00;5.05;0
7;industrial_complex;1377.00;10.25;181.00;6.25;0
7;industrial_complex;1247.00;10.20;160.00;4.09;0
7;industrial_complex;1260.00;10.30;155.00;0.47;0
7;industrial_complex;1329.00;10.00;153.00;2.04;0
7;air_base;1357.00;10.43;215.00;4.70;0
7;naval_base;1326.00;9.50;207.00;-1.49;1350
7;naval_base;1324.00;9.57;170.00;-1.70;1353
7;naval_base;1314.00;9.60;159.00;-1.78;967
7;naval_base;1391.00;10.00;206.00;0.61;1265
7;naval_base;1310.00;9.50;121.00;-0.73;1067
7;naval_base;1395.00;9.65;227.00;0.90;1347
7;naval_base;1254.00;9.50;128.00;-1.37;1085
7;naval_base;1364.00;9.85;138.00;1.57;1162
7;naval_base;1381.00;9.62;153.00;0.08;1162
7;naval_base;1239.00;9.50;156.00;-0.52;722
7;naval_base;1345.00;9.95;223.00;-2.68;1000
7;naval_base;1270.00;9.95;155.00;-3.42;1273
7;naval_base;1291.00;9.50;122.00;-0.06;1255
7;naval_base;1381.00;10.00;183.00;1.28;846
7;bunker;1350.00;10.30;162.00;0.64;0
7;bunker;1353.00;10.60;202.00;4.76;0
7;bunker;1357.00;10.40;208.00;2.61;0
7;bunker;1332.00;9.90;155.00;2.71;0
7;bunker;1284.00;10.53;139.00;0.55;0
7;bunker;1263.00;10.32;145.00;3.21;0
7;bunker;1257.00;10.28;143.00;4.77;0
7;bunker;1269.00;10.12;125.00;1.16;0
7;bunker;1334.00;10.10;190.00;5.28;0
7;bunker;1316.00;10.20;129.00;0.20;0
7;bunker;1358.00;9.90;137.00;3.22;0
7;bunker;1377.00;11.55;224.00;5.88;0
7;bunker;1378.00;10.10;176.00;2.26;0
7;bunker;1339.00;10.23;170.00;0.11;0
7;bunker;1367.00;10.90;215.00;1.67;0
7;coastal_bunker;1393.00;10.00;217.00;-4.32;0
7;coastal_bunker;1266.00;9.95;158.00;-3.42;0
7;coastal_bunker;1361.00;9.90;236.00;-2.68;0
7;coastal_bunker;1323.00;9.80;167.00;-1.70;0
7;coastal_bunker;1384.00;9.50;263.00;-3.33;0
7;coastal_bunker;1382.00;9.90;173.00;-3.68;0
7;coastal_bunker;1306.00;9.50;120.00;-0.73;0
7;coastal_bunker;1253.00;9.65;134.00;-0.52;0
7;coastal_bunker;1329.00;9.70;221.00;-2.91;0
7;coastal_bunker;1304.00;9.85;153.00;-1.78;0
7;coastal_bunker;1254.00;9.50;129.00;-1.37;0
7;coastal_bunker;1298.00;9.50;121.00;-0.06;0
7;coastal_bunker;1341.00;9.50;128.00;-0.27;0
7;coastal_bunker;1381.00;10.00;183.00;1.28;0
7;dockyard;1383.00;9.65;259.00;-3.33;0
7;anti_air_building;1270.00;10.38;132.00;1.73;0
7;anti_air_building;1311.00;10.30;135.00;4.40;0
7;anti_air_building;1355.00;9.88;135.00;0.78;0
7;synthetic_refinery;1364.00;10.25;233.00;2.34;0
7;fuel_silo;1373.00;10.32;174.00;0.18;0
7;radar_station;1323.00;9.50;197.00;4.49;0
7;rocket_site;1263.00;10.32;146.00;5.50;0
7;nuclear_reactor;1362.00;10.30;159.00;2.24;0
8;arms_factory;1130.00;10.50;200.00;3.58;0
8;arms_factory;1134.00;10.50;154.00;5.14;0
8;arms_factory;1146.00;10.35;203.00;1.52;0
8;arms_factory;1140.00;10.53;207.00;4.19;0
8;arms_factory;1123.00;10.35;183.00;2.03;0
8;arms_factory;1126.00;10.50;178.00;5.05;0
8;industrial_complex;1133.00;10.40;184.00;6.25;0
8;industrial_complex;1145.00;10.10;166.00;4.09;0
8;industrial_complex;1141.00;10.25;163.00;0.47;0
8;industrial_complex;1130.00;10.55;153.00;2.04;0
8;industrial_complex;1129.00;10.60;160.00;4.70;0
8;industrial_complex;1126.00;10.60;156.00;2.54;0
8;air_base;1126.00;10.40;197.00;3.74;0
8;naval_base;1146.00;9.65;191.00;0.93;629
8;naval_base;1146.00;9.95;185.00;-4.55;629
8;naval_base;1150.00;10.00;165.00;-4.09;1109
8;bunker;1139.00;10.60;208.00;2.54;0
8;bunker;1138.00;10.43;161.00;5.21;0
8;bunker;1127.00;10.57;157.00;1.59;0
8;bunker;1126.00;10.30;187.00;4.25;0
8;bunker;1135.00;10.32;177.00;0.99;0
8;coastal_bunker;1158.00;9.90;158.00;-4.09;0
8;coastal_bunker;1147.00;9.90;180.00;-4.55;0
8;coastal_bunker;1147.00;9.90;193.00;0.93;0
8;dockyard;1154.00;9.90;162.00;-4.09;0
8;anti_air_building;1123.00;10.43;198.00;0.64;0
8;anti_air_building;1131.00;10.50;195.00;4.76;0
8;anti_air_building;1153.00;10.10;201.00;2.61;0
8;synthetic_refinery;1151.00;10.20;204.00;2.71;0
8;fuel_silo;1131.00;10.57;170.00;0.55;0
8;radar_station;1137.00;10.30;181.00;4.52;0
8;rocket_site;1137.00;10.50;160.00;4.77;0
8;nuclear_reactor;1134.00;10.53;158.00;1.16;0
9;arms_factory;1106.00;10.20;110.00;1.52;0
9;arms_factory;1101.00;10.40;114.00;4.19;0
9;arms_factory;1093.00;11.60;133.00;2.03;0
9;arms_factory;1157.00;10.50;141.00;5.05;0
9;arms_factory;1161.00;10.43;125.00;6.25;0
9;arms_factory;1124.00;9.85;108.00;4.09;0
9;industrial_complex;1108.00;10.35;118.00;0.47;0
9;industrial_complex;1094.00;11.53;132.00;2.04;0
9;industrial_complex;1158.00;10.45;143.00;4.70;0
9;industrial_complex;1128.00;10.70;135.00;2.54;0
9;industrial_complex;1132.00;10.75;130.00;3.74;0
9;industrial_complex;1111.00;10.48;120.00;0.48;0
9;air_base;1086.00;10.00;102.00;3.14;0
9;naval_base;1167.00;10.00;128.00;-4.21;783
9;naval_base;1165.00;9.90;134.00;1.45;783
9;naval_base;1091.00;9.50;99.00;0.54;974
9;naval_base;1115.00;9.60;104.00;0.00;974
9;naval_base;1130.00;9.50;107.00;-0.30;959
9;bunker;1096.00;11.40;129.00;0.99;0
9;bunker;1160.00;10.45;128.00;3.66;0
9;bunker;1086.00;10.25;105.00;0.04;0
9;bunker;1153.00;10.88;142.00;2.70;0
9;bunker;1147.00;10.65;126.00;5.72;0
9;bunker;1083.00;11.68;128.00;0.64;0
9;bunker;1125.00;10.40;125.00;4.76;0
9;bunker;1120.00;9.80;107.00;2.61;0
9;bunker;1128.00;10.23;115.00;2.71;0
9;bunker;1109.00;10.23;115.00;0.55;0
9;coastal_bunker;1093.00;9.50;99.00;0.54;0
9;coastal_bunker;1165.00;9.90;133.00;-4.21;0
9;coastal_bunker;1166.00;9.90;142.00;1.45;0
9;coastal_bunker;1116.00;9.57;105.00;0.00;0
9;coastal_bunker;1129.00;9.57;107.00;-0.30;0
9;dockyard;1165.00;9.95;132.00;-4.21;0
9;anti_air_building;1097.00;10.32;108.00;5.88;0
9;anti_air_building;1153.00;10.55;149.00;2.26;0
9;anti_air_building;1139.00;10.57;125.00;0.11;0
9;synthetic_refinery;1164.00;9.95;120.00;1.67;0
9;fuel_silo;1116.00;10.60;126.00;5.79;0
9;radar_station;1123.00;10.45;127.00;1.43;0
9;rocket_site;1084.00;11.68;137.00;4.83;0
9;nuclear_reactor;1133.00;10.93;140.00;0.11;0
10;arms_factory;1267.00;10.12;250.00;2.03;0
10;arms_factory;1164.00;10.80;235.00;5.05;0
10;arms_factory;1254.00;10.98;271.00;6.25;0
10;arms_factory;1268.00;10.57;265.00;4.09;0
10;arms_factory;1170.00;10.80;250.00;0.47;0
10;arms_factory;1171.00;10.60;247.00;2.04;0
10;industrial_complex;1207.00;10.75;260.00;4.70;0
10;industrial_complex;1168.00;10.40;218.00;2.54;0
10;industrial_complex;1152.00;10.55;215.00;3.74;0
10;industrial_complex;1186.00;10.25;222.00;0.48;0
10;industrial_complex;1196.00;10.60;251.00;3.14;0
10;industrial_complex;1234.00;10.45;258.00;5.81;0
10;air_base;1150.00;10.82;222.00;2.54;0
10;naval_base;1266.00;9.88;239.00;-4.33;1344
10;naval_base;1179.00;9.70;214.00;0.62;1194
10;naval_base;1276.00;9.65;250.00;1.03;1344
10;naval_base;1199.00;9.50;222.00;1.01;1348
10;naval_base;1238.00;9.50;226.00;-0.09;1349
10;bunker;1223.00;10.25;243.00;0.04;0
10;bunker;1162.00;11.00;242.00;2.70;0
10;bunker;1181.00;10.35;221.00;5.72;0
10;bunker;1207.00;10.98;272.00;0.64;0
10;bunker;1250.00;10.18;230.00;4.76;0
10;bunker;1223.00;10.55;267.00;2.61;0
10;bunker;1153.00;10.45;210.00;2.71;0
10;bunker;1252.00;10.50;263.00;0.55;0
10;bunker;1147.00;11.62;246.00;3.21;0
10;coastal_bunker;1230.00;9.50;226.00;-0.09;0
10;coastal_bunker;1270.00;9.90;248.00;1.03;0
10;coastal_bunker;1214.00;9.50;226.00;1.01;0
10;coastal_bunker;1164.00;10.00;207.00;0.62;0
10;coastal_bunker;1261.00;9.62;231.00;-0.24;0
10;dockyard;1195.00;10.05;222.00;-0.64;0
10;anti_air_building;1222.00;10.25;251.00;2.26;0
10;anti_air_building;1204.00;10.30;235.00;0.11;0
10;anti_air_building;1194.00;11.07;264.00;1.67;0
10;synthetic_refinery;1235.00;10.90;271.00;5.79;0
10;fuel_silo;1225.00;10.53;267.00;0.71;0
10;radar_station;1203.00;10.40;243.00;5.47;0
10;rocket_site;1223.00;10.23;241.00;0.11;0
10;nuclear_reactor;1220.00;10.20;238.00;2.78;0
11;arms_factory;1036.00;11.15;168.00;6.25;0
11;arms_factory;1050.00;10.10;201.00;4.09;0
11;arms_factory;1041.00;10.05;199.00;0.47;0
11;arms_factory;1048.00;11.00;175.00;2.04;0
11;arms_factory;987.00;10.55;178.00;4.70;0
11;arms_factory;1064.00;11.12;173.00;2.54;0
11;industrial_complex;1079.00;11.05;210.00;3.74;0
11;industrial_complex;1111.00;10.75;203.00;0.48;0
11;industrial_complex;1039.00;10.85;154.00;3.14;0
11;industrial_complex;1020.00;10.50;173.00;5.81;0
11;industrial_complex;1017.00;9.82;211.00;2.54;0
11;industrial_complex;1086.00;12.28;236.00;5.21;0
11;air_base;1048.00;10.05;220.00;1.59;0
11;bunker;1045.00;10.93;241.00;4.25;0
11;bunker;1068.00;10.62;229.00;0.99;0
11;bunker;1013.00;10.20;188.00;3.66;0
11;bunker;1029.00;10.98;166.00;0.04;0
11;bunker;1065.00;11.03;175.00;2.70;0
11;bunker;1047.00;10.60;185.00;5.72;0
11;bunker;1032.00;9.90;226.00;0.64;0
11;bunker;1121.00;11.48;232.00;4.76;0
11;bunker;1021.00;10.05;202.00;2.61;0
11;bunker;1105.00;10.23;192.00;2.71;0
11;bunker;1065.00;10.30;229.00;0.55;0
11;bunker;1019.00;10.50;168.00;3.21;0
11;bunker;1076.00;11.88;143.00;4.77;0
11;anti_air_building;1097.00;10.90;209.00;1.16;0
11;anti_air_building;1087.00;10.55;182.00;5.28;0
11;anti_air_building;1085.00;11.60;222.00;0.20;0
11;synthetic_refinery;1018.00;9.90;216.00;3.22;0
11;fuel_silo;1031.00;11.00;166.00;5.88;0
11;radar_station;1064.00;10.85;197.00;4.07;0
11;rocket_site;996.00;10.50;178.00;0.11;0
11;nuclear_reactor;1138.00;10.65;214.00;1.67;0
12;arms_factory;936.00;10.35;197.00;0.47;0
12;arms_factory;924.00;10.20;198.00;2.04;0
12;arms_factory;923.00;10.20;201.00;4.70;0
12;arms_factory;971.00;10.98;218.00;2.54;0
12;arms_factory;968.00;11.00;220.00;3.74;0
12;arms_factory;930.00;10.00;225.00;0.48;0
12;industrial_complex;977.00;10.40;197.00;3.14;0
12;industrial_complex;971.00;10.50;200.00;5.81;0
12;industrial_complex;990.00;10.30;202.00;2.54;0
12;industrial_complex;940.00;10.50;217.00;5.21;0
12;industrial_complex;955.00;10.88;219.00;1.59;0
12;industrial_complex;938.00;10.50;220.00;4.25;0
12;air_base;950.00;10.55;202.00;0.99;0
12;naval_base;914.00;9.90;213.00;-1.57;1028
12;naval_base;939.00;9.50;175.00;0.00;1203
12;naval_base;926.00;9.50;231.00;-1.57;1285
12;naval_base;949.00;9.50;169.00;-0.55;944
12;bunker;954.00;10.30;190.00;0.64;0
12;bunker;923.00;10.25;202.00;4.76;0
12;bunker;975.00;10.43;188.00;2.61;0
12;bunker;954.00;10.90;219.00;2.71;0
12;bunker;918.00;9.90;187.00;0.55;0
12;bunker;936.00;10.40;223.00;3.21;0
12;coastal_bunker;933.00;9.90;240.00;-3.14;0
12;coastal_bunker;914.00;9.50;188.00;-1.77;0
12;coastal_bunker;911.00;9.50;203.00;-1.57;0
12;coastal_bunker;950.00;9.50;169.00;-0.55;0
12;dockyard;913.00;9.62;213.00;-1.57;0
12;anti_air_building;967.00;11.05;221.00;5.88;0
12;anti_air_building;936.00;10.32;225.00;2.26;0
12;anti_air_building;931.00;10.00;230.00;0.11;0
12;synthetic_refinery;976.00;10.48;200.00;1.67;0
12;fuel_silo;966.00;10.48;203.00;5.79;0
12;radar_station;953.00;10.90;208.00;1.43;0
12;rocket_site;960.00;10.88;219.00;4.83;0
12;nuclear_reactor;947.00;10.50;222.00;0.11;0
13;arms_factory;1001.00;11.15;245.00;4.70;0
13;arms_factory;963.00;10.80;233.00;2.54;0
13;arms_factory;984.00;10.80;230.00;3.74;0
13;arms_factory;989.00;10.95;285.00;0.48;0
13;arms_factory;991.00;11.20;260.00;3.14;0
13;arms_factory;979.00;10.75;262.00;5.81;0
13;industrial_complex;958.00;10.43;255.00;2.54;0
13;industrial_complex;983.00;10.50;214.00;5.21;0
13;industrial_complex;1023.00;10.35;254.00;1.59;0
13;industrial_complex;1007.00;10.80;238.00;4.25;0
13;industrial_complex;970.00;11.10;246.00;0.99;0
13;industrial_complex;960.00;10.80;233.00;3.66;0
13;air_base;981.00;10.82;230.00;0.04;0
13;naval_base;966.00;9.50;289.00;-3.03;1224
13;naval_base;952.00;10.05;260.00;-2.94;1260
13;bunker;976.00;10.60;262.00;0.64;0
13;bunker;960.00;10.85;246.00;4.76;0
13;bunker;1013.00;10.93;241.00;2.61;0
13;bunker;990.00;10.93;234.00;2.71;0
13;bunker;981.00;10.75;288.00;0.55;0
13;bunker;972.00;11.20;245.00;3.21;0
13;bunker;992.00;11.40;253.00;4.77;0
13;coastal_bunker;961.00;9.90;273.00;-1.99;0
13;coastal_bunker;947.00;10.00;253.00;-2.45;0
13;dockyard;955.00;9.90;263.00;-1.99;0
13;anti_air_building;960.00;10.82;245.00;3.22;0
13;anti_air_building;950.00;10.50;229.00;5.88;0
13;anti_air_building;991.00;10.40;213.00;2.26;0
13;synthetic_refinery;1016.00;10.70;254.00;0.11;0
13;fuel_silo;975.00;10.30;275.00;1.67;0
13;radar_station;987.00;11.18;251.00;6.24;0
13;rocket_site;946.00;10.05;249.00;0.71;0
13;nuclear_reactor;992.00;11.07;280.00;4.83;0
14;arms_factory;979.00;10.43;326.00;3.74;0
14;arms_factory;992.00;10.80;336.00;0.48;0
14;arms_factory;981.00;10.23;340.00;3.14;0
14;arms_factory;1025.00;10.10;325.00;5.81;0
14;arms_factory;1014.00;10.20;350.00;2.54;0
14;arms_factory;1027.00;10.50;296.00;5.21;0
14;industrial_complex;968.00;10.00;292.00;1.59;0
14;industrial_complex;1014.00;10.25;325.00;4.25;0
14;industrial_complex;984.00;10.98;300.00;0.99;0
14;industrial_complex;981.00;10.75;319.00;3.66;0
14;industrial_complex;1017.00;10.18;316.00;0.04;0
14;industrial_complex;1001.00;10.48;341.00;2.70;0
14;air_base;999.00;11.10;299.00;5.72;0
14;naval_base;979.00;9.95;344.00;-1.25;1161
14;naval_base;968.00;9.90;322.00;-3.06;1161
14;naval_base;975.00;9.70;330.00;-1.67;1161
14;bunker;1019.00;10.20;319.00;2.71;0
14;bunker;1017.00;10.40;301.00;0.55;0
14;bunker;982.00;10.00;345.00;3.21;0
14;bunker;957.00;9.90;307.00;4.77;0
14;bunker;997.00;10.93;330.00;1.16;0
14;bunker;991.00;11.10;300.00;5.28;0
14;coastal_bunker;966.00;9.65;322.00;-3.06;0
14;coastal_bunker;985.00;9.65;348.00;-3.61;0
14;coastal_bunker;975.00;9.50;332.00;-1.67;0
14;dockyard;980.00;9.65;346.00;-1.25;0
14;anti_air_building;998.00;11.15;313.00;0.11;0
14;anti_air_building;981.00;10.55;323.00;1.67;0
14;anti_air_building;980.00;10.25;335.00;5.79;0
14;synthetic_refinery;989.00;11.00;295.00;0.71;0
14;fuel_silo;1012.00;10.38;324.00;4.83;0
14;radar_station;994.00;11.12;324.00;2.12;0
14;rocket_site;1002.00;10.50;334.00;2.78;0
14;nuclear_reactor;1012.00;10.30;315.00;5.44;0
15;arms_factory;1141.00;10.20;114.00;3.14;0
15;arms_factory;1148.00;10.00;111.00;5.81;0
15;arms_factory;1137.00;10.00;109.00;2.54;0
15;arms_factory;1146.00;9.95;110.00;5.21;0
15;arms_factory;1133.00;9.85;108.00;1.59;0
15;arms_factory;1137.00;10.10;110.00;4.25;0
15;industrial_complex;1142.00;10.25;116.00;0.99;0
15;industrial_complex;1144.00;10.18;113.00;3.66;0
15;industrial_complex;1143.00;10.20;115.00;0.04;0
15;industrial_complex;1144.00;10.12;112.00;2.70;0
15;industrial_complex;1141.00;10.20;114.00;5.72;0
15;industrial_complex;1149.00;9.95;111.00;0.64;0
15;air_base;1134.00;9.95;109.00;4.76;0
15;naval_base;1133.00;9.50;107.00;-0.79;959
15;bunker;1133.00;9.85;108.00;2.71;0
15;coastal_bunker;1148.00;9.50;109.00;1.29;0
15;dockyard;1145.00;9.50;108.00;-0.79;0
15;anti_air_building;1134.00;9.95;109.00;4.77;0
15;anti_air_building;1139.00;10.25;115.00;1.16;0
15;anti_air_building;1145.00;10.10;112.00;5.28;0
15;synthetic_refinery;1142.00;10.20;114.00;0.20;0
15;fuel_silo;1145.00;10.10;111.00;3.22;0
15;radar_station;1142.00;10.15;113.00;1.13;0
15;rocket_site;1148.00;9.90;110.00;2.26;0
15;nuclear_reactor;1134.00;9.88;108.00;0.11;0
16;arms_factory;898.00;10.10;209.00;2.54;0
16;arms_factory;898.00;10.10;202.00;5.21;0
16;arms_factory;894.00;10.30;234.00;1.59;0
16;arms_factory;887.00;10.32;210.00;4.25;0
16;arms_factory;871.00;10.20;225.00;0.99;0
16;arms_factory;847.00;10.20;214.00;3.66;0
16;industrial_complex;889.00;10.60;241.00;0.04;0
16;industrial_complex;899.00;10.05;200.00;2.70;0
16;industrial_complex;901.00;9.90;213.00;5.72;0
16;industrial_complex;874.00;10.32;209.00;0.64;0
16;industrial_complex;865.00;10.20;224.00;4.76;0
16;industrial_complex;888.00;9.95;196.00;2.61;0
16;air_base;878.00;10.20;240.00;2.71;0
16;naval_base;844.00;9.50;203.00;-0.96;1070
16;naval_base;912.00;9.65;221.00;0.09;1028
16;naval_base;863.00;9.50;196.00;-1.01;1154
16;naval_base;905.00;9.80;195.00;0.71;1351
16;bunker;898.00;10.10;209.00;5.28;0
16;bunker;909.00;10.05;223.00;0.20;0
16;bunker;870.00;10.20;227.00;3.22;0
16;bunker;858.00;10.15;217.00;5.88;0
16;bunker;880.00;10.20;233.00;2.26;0
16;bunker;883.00;10.23;205.00;0.11;0
16;coastal_bunker;894.00;9.50;192.00;-0.56;0
16;coastal_bunker;884.00;9.50;194.00;0.69;0
16;coastal_bunker;910.00;9.60;219.00;0.09;0
16;coastal_bunker;853.00;9.50;200.00;0.09;0
16;dockyard;902.00;9.50;192.00;0.71;0
16;anti_air_building;897.00;10.30;229.00;2.78;0
16;anti_air_building;878.00;10.20;240.00;5.44;0
16;anti_air_building;883.00;10.40;215.00;2.17;0
16;synthetic_refinery;864.00;10.10;201.00;3.38;0
16;fuel_silo;877.00;10.40;207.00;1.22;0
16;radar_station;882.00;10.38;226.00;5.01;0
16;rocket_site;912.00;10.18;227.00;5.45;0
